timestamp,equity,drawdown
2023-04-17 11:45:00,118469.43012159302,1956.6247486620414
2023-04-17 12:30:00,119732.58406629131,693.470803963748
2023-05-01 09:30:00,118873.48678183963,1552.568088415428
2023-05-01 10:15:00,119277.03955599181,1149.015314263248
2023-05-01 10:30:00,119703.67410786112,722.3807623939356
2023-05-01 11:00:00,120140.08196751139,285.9729027436697
2023-05-01 12:00:00,120999.4974867305,0.0
2023-05-01 12:00:00,120564.90221974974,434.59526698075933
2023-05-01 14:00:00,121479.65566089354,0.0
2023-05-01 15:00:00,121956.04687009058,0.0
2023-05-01 15:30:00,122415.10623392265,0.0
2023-05-01 16:45:00,122853.02088375861,0.0
2023-05-15 07:15:00,123289.30288412134,0.0
2023-05-15 07:45:00,123720.6354823685,0.0
2023-05-15 08:00:00,124164.32245837672,0.0
2023-05-15 08:00:00,124619.78203225236,0.0
2023-05-15 09:00:00,125096.6495308447,0.0
2023-05-15 09:30:00,125625.35204744784,0.0
2023-05-15 10:30:00,126116.57823451697,0.0
2023-05-15 11:15:00,126607.82403242016,0.0
2023-05-15 12:45:00,127097.42700760411,0.0
2023-05-15 14:15:00,127559.94297653984,0.0
2023-05-15 16:00:00,127980.97261294648,0.0
2023-05-29 07:15:00,128395.90815720301,0.0
2023-05-29 16:30:00,128677.24353271433,0.0
2023-06-12 07:45:00,129029.53987176536,0.0
2023-06-12 09:15:00,129391.14245675894,0.0
2023-06-12 11:00:00,129806.71726972467,0.0
2023-06-12 11:30:00,130249.80507433705,0.0
2023-06-12 12:00:00,130691.8754087557,0.0
2023-06-12 12:15:00,131125.14359204506,0.0
2023-06-12 14:30:00,131622.66797536824,0.0
2023-06-12 15:15:00,132090.01657452804,0.0
2023-06-12 15:45:00,132586.1478951033,0.0
2023-06-12 15:45:00,133048.09051106652,0.0
2023-06-12 16:00:00,133480.21448755998,0.0
2023-06-12 16:15:00,133913.08436264985,0.0
2023-06-26 07:00:00,134335.62508594166,0.0
2023-06-26 08:30:00,134775.7303639818,0.0
2023-06-26 10:15:00,135228.50666251258,0.0
2023-06-26 11:30:00,135597.18418287748,0.0
2023-06-26 12:15:00,135979.342680801,0.0
2023-06-26 12:45:00,136403.89495022403,0.0
2023-06-26 13:30:00,136816.73819727992,0.0
2023-07-10 14:30:00,137010.75769160473,0.0
2023-07-10 15:45:00,137234.89437949363,0.0
2023-07-10 16:45:00,137678.71155867944,0.0
2023-07-24 07:30:00,138162.12477000215,0.0
2023-07-24 07:45:00,138716.71952870485,0.0
2023-07-24 09:15:00,139300.75497752937,0.0
2023-07-24 09:30:00,139908.445759581,0.0
2023-07-24 10:30:00,140429.4282439946,0.0
2023-07-24 11:15:00,140948.60060018822,0.0
2023-07-24 11:45:00,141380.57084672165,0.0
2023-07-24 12:45:00,141787.69000595802,0.0
2023-07-24 13:45:00,142222.8017704823,0.0
2023-07-24 14:15:00,142716.13476813264,0.0
2023-07-24 15:00:00,143240.2179215965,0.0
2023-07-24 15:15:00,143762.55240648446,0.0
2023-07-24 16:30:00,144355.28533057673,0.0
2023-08-07 07:15:00,144950.27547751507,0.0
2023-08-07 08:45:00,145517.54199794005,0.0
2023-08-07 09:00:00,146069.8394010553,0.0
2023-08-07 09:45:00,146510.5432533192,0.0
2023-08-07 10:00:00,146971.81457728634,0.0
2023-08-07 10:45:00,147449.15772695045,0.0
2023-08-07 11:15:00,147861.52611090828,0.0
2023-08-07 11:15:00,148264.99999923917,0.0
2023-08-07 12:00:00,148639.5713129134,0.0
2023-08-07 12:30:00,149061.50031640197,0.0
2023-08-07 12:30:00,149473.40608027962,0.0
2023-08-21 10:15:00,147856.77066402082,1616.6354162587959
2023-08-21 11:45:00,148072.8412966689,1400.5647836107237
2023-08-21 12:30:00,148338.06612852242,1135.339951757196
2023-08-21 13:45:00,148624.96103850173,848.4450417778862
2023-08-21 14:00:00,148943.17734955013,530.22873072949
2023-08-21 14:15:00,149308.32000695393,165.086073325685
2023-08-21 15:00:00,149650.91504597414,0.0
2023-08-21 15:15:00,149980.67474173094,0.0
2023-08-21 15:30:00,150374.56429869618,0.0
2023-08-21 16:00:00,150806.96374479777,0.0
2023-09-04 09:00:00,151237.85205389417,0.0
2023-09-04 09:15:00,151655.54046425322,0.0
2023-09-04 10:00:00,152132.18705296444,0.0
2023-09-04 10:00:00,152585.25666215224,0.0
2023-09-04 10:45:00,153135.84680406406,0.0
2023-09-04 11:45:00,153718.6155843599,0.0
2023-09-04 12:30:00,154324.781898635,0.0
2023-09-04 13:30:00,154943.83021332955,0.0
2023-09-04 14:30:00,155230.5434959584,0.0
2023-09-04 14:30:00,155504.84006346008,0.0
2023-09-04 15:00:00,155824.2871716377,0.0
2023-09-04 15:45:00,156157.2745347987,0.0
2023-09-04 16:00:00,156549.67164113576,0.0
2023-09-18 07:00:00,156937.61554809904,0.0
2023-09-18 07:15:00,157304.5565845149,0.0
2023-09-18 08:00:00,157724.4904615448,0.0
2023-09-18 08:00:00,158096.33283985747,0.0
2023-09-18 08:15:00,158498.8502357297,0.0
2023-09-18 09:00:00,158914.9591577823,0.0
2023-09-18 09:30:00,159398.43392878544,0.0
2023-10-02 10:30:00,159836.51496735582,0.0
2023-10-02 11:30:00,160215.32390369143,0.0
2023-10-02 15:30:00,160710.02059116642,0.0
2023-10-02 16:30:00,161208.3815417667,0.0
2023-10-16 07:15:00,161669.46164285246,0.0
2023-10-16 07:30:00,162124.90441654867,0.0
2023-10-16 07:45:00,162583.92416708535,0.0
2023-10-16 07:45:00,163029.2864328393,0.0
2023-10-16 08:15:00,163494.14556719162,0.0
2023-10-16 08:30:00,163957.0260447487,0.0
2023-10-16 08:30:00,164426.73273085925,0.0
2023-10-16 08:45:00,164916.4058638727,0.0
2023-10-16 09:15:00,165456.08618651915,0.0
2023-10-16 09:45:00,166058.6234312391,0.0
2023-10-16 10:30:00,166707.6818987615,0.0
2023-10-16 12:00:00,167456.94281910852,0.0
2023-10-16 12:30:00,168198.30739327177,0.0
2023-10-16 12:45:00,168978.95631342466,0.0
2023-10-16 14:45:00,169736.24877962997,0.0
2023-10-16 16:15:00,170387.3002059969,0.0
2023-10-30 12:45:00,170710.5896792953,0.0
2023-11-13 10:45:00,171208.14815042337,0.0
2023-11-13 12:00:00,171721.84158753185,0.0
2023-11-13 12:45:00,172234.0919550102,0.0
2023-11-13 13:00:00,172744.4697261095,0.0
2023-11-13 14:15:00,173324.76102936713,0.0
2023-11-13 15:30:00,173935.26462493898,0.0
2023-11-13 15:45:00,174486.68078098883,0.0
2023-11-13 16:45:00,175042.62303236526,0.0
2023-11-13 16:45:00,175610.9643458612,0.0
2023-11-27 07:45:00,176206.23010835634,0.0
2023-11-27 08:15:00,176792.06315361272,0.0
2023-11-27 09:00:00,177270.54480782946,0.0
2023-11-27 09:30:00,177731.53022895617,0.0
2023-11-27 10:00:00,178239.08343463324,0.0
2023-11-27 11:30:00,178695.10070875284,0.0
2023-11-27 11:45:00,179258.55298192156,0.0
2023-11-27 12:45:00,179938.67803964973,0.0
2023-11-27 15:15:00,180658.91898168306,0.0
2023-11-27 15:15:00,181324.66201438292,0.0
2023-11-27 15:15:00,181965.49972651305,0.0
2023-11-27 16:15:00,182634.00899591873,0.0
2023-11-27 16:30:00,183085.94248609175,0.0
2023-11-27 16:45:00,183370.4564238566,0.0
2023-12-11 09:45:00,183751.2253025104,0.0
2023-12-11 14:30:00,182934.0979884923,817.1273140180856
2023-12-25 07:30:00,183448.2177024824,303.0076000280096
2023-12-25 08:00:00,184106.60632616878,0.0
2023-12-25 08:00:00,183812.53503018353,294.0712959852535
2023-12-25 08:30:00,184443.0830703869,0.0
2023-12-25 09:00:00,184718.0222981802,0.0
2023-12-25 09:15:00,185016.9758325257,0.0
2023-12-25 10:15:00,185456.03390674753,0.0
2023-12-25 10:45:00,185897.39298697733,0.0
2023-12-25 11:30:00,186449.0674587395,0.0
2023-12-25 11:45:00,187019.61380976322,0.0
2023-12-25 11:45:00,187533.25338341692,0.0
2023-12-25 12:30:00,188090.0561283922,0.0
2023-12-25 14:00:00,188737.11850760484,0.0
2023-12-25 15:00:00,189434.16845038004,0.0
2023-12-25 16:00:00,190118.95987321498,0.0
2023-12-25 16:45:00,190619.830215825,0.0
2024-01-08 13:15:00,100000.0,0.0
2024-01-08 14:15:00,100358.58239622174,0.0
2024-01-08 14:30:00,100711.73741003731,0.0
2024-01-08 14:45:00,101057.73868907531,0.0
2024-01-22 07:30:00,101355.47305068669,0.0
2024-01-22 08:00:00,101690.27435085134,0.0
2024-01-22 10:15:00,101950.40628399682,0.0
2024-01-22 16:30:00,102294.82572654479,0.0
2024-01-22 16:45:00,102613.96525085208,0.0
2024-02-05 07:00:00,102947.79942503177,0.0
2024-02-05 07:15:00,103268.79175247127,0.0
2024-02-05 08:30:00,103610.19411942665,0.0
2024-02-05 08:30:00,103950.86999681842,0.0
2024-02-05 10:30:00,104312.01493309208,0.0
2024-02-05 11:45:00,104643.57766352991,0.0
2024-02-05 12:15:00,105004.2857093064,0.0
2024-02-05 12:45:00,105378.46484502677,0.0
2024-02-05 14:15:00,105779.38305411763,0.0
2024-02-05 15:00:00,106226.8771246651,0.0
2024-02-05 15:15:00,106709.1694926597,0.0
2024-02-05 16:45:00,107173.5363915854,0.0
2024-02-19 07:00:00,107629.59565554003,0.0
2024-02-19 07:00:00,108093.31589156421,0.0
2024-02-19 08:00:00,108486.95123391743,0.0
2024-02-19 08:15:00,108911.3734157372,0.0
2024-02-19 08:30:00,109243.21689208923,0.0
2024-02-19 09:15:00,109593.1195418994,0.0
2024-02-19 09:45:00,109981.7261234341,0.0
2024-02-19 10:30:00,110339.00510533179,0.0
2024-02-19 10:45:00,110739.30500173164,0.0
2024-02-19 11:15:00,111126.1126491827,0.0
2024-02-19 11:45:00,111535.32927848793,0.0
2024-02-19 12:30:00,111975.34975763463,0.0
2024-02-19 13:30:00,112438.83987598041,0.0
2024-02-19 13:45:00,112886.52956674685,0.0
2024-03-04 07:15:00,113314.02181383104,0.0
2024-03-04 16:45:00,113639.56880801746,0.0
2024-03-18 08:45:00,114030.51006533686,0.0
2024-03-18 10:45:00,114450.77451754788,0.0
2024-03-18 13:15:00,114873.87339817145,0.0
2024-03-18 14:30:00,115155.43938939636,0.0
2024-03-18 15:00:00,115460.25517061284,0.0
2024-03-18 15:30:00,115739.88421725536,0.0
2024-03-18 16:15:00,116124.33979020164,0.0
2024-04-01 07:15:00,116547.50648836166,0.0
2024-04-01 07:45:00,116986.79696060794,0.0
2024-04-01 08:45:00,117409.33577441653,0.0
2024-04-01 10:45:00,117883.46272787172,0.0
2024-04-01 11:15:00,118343.91320231634,0.0
2024-04-01 12:30:00,118781.70471360469,0.0
2024-04-01 13:30:00,117921.55194596521,860.1527676394762
2024-04-01 13:45:00,119200.97741535478,0.0
2024-04-01 16:00:00,118241.02011282636,959.957302528419
2024-04-15 12:30:00,118518.53547487334,682.4419404814398
2024-04-15 14:30:00,118912.93857187437,288.03884348040447
2024-04-15 16:30:00,119355.51205145303,0.0
2024-04-29 07:00:00,119831.24700598096,0.0
2024-04-29 08:30:00,120242.43403218067,0.0
2024-04-29 09:00:00,120666.40615926468,0.0
2024-04-29 09:15:00,121058.74682235136,0.0
2024-04-29 10:00:00,121496.5043699811,0.0
2024-04-29 10:30:00,121946.26898061867,0.0
2024-04-29 11:00:00,122386.38816594805,0.0
2024-04-29 11:15:00,122833.85948682363,0.0
2024-04-29 11:15:00,123259.90478831602,0.0
2024-04-29 12:15:00,123729.5401577737,0.0
2024-04-29 12:45:00,124230.96629910044,0.0
2024-04-29 14:30:00,124736.26400246577,0.0
2024-04-29 14:30:00,125256.2529434953,0.0
2024-04-29 15:45:00,125774.12134112354,0.0
2024-05-13 07:15:00,126276.33547691182,0.0
2024-05-13 07:15:00,126768.08542336345,0.0
2024-05-13 08:15:00,127234.84269094656,0.0
2024-05-13 08:15:00,127733.44337810345,0.0
2024-05-13 09:15:00,128228.76104053292,0.0
2024-05-13 11:00:00,128743.8405704479,0.0
2024-05-13 13:15:00,129265.17178147603,0.0
2024-05-27 09:45:00,129452.62862264905,0.0
2024-05-27 12:30:00,129887.06787775618,0.0
2024-05-27 14:15:00,130407.93576864757,0.0
2024-05-27 14:45:00,130941.16514314293,0.0
2024-05-27 15:45:00,131486.42533654423,0.0
2024-05-27 16:15:00,132012.24498527066,0.0
2024-06-10 07:30:00,132542.4538320937,0.0
2024-06-10 08:15:00,133052.24137801342,0.0
2024-06-10 08:30:00,133573.52227292603,0.0
2024-06-10 08:45:00,134103.19854657707,0.0
2024-06-10 09:15:00,134620.05135371533,0.0
2024-06-10 09:45:00,135183.75213812097,0.0
2024-06-10 12:15:00,135734.36055749192,0.0
2024-06-10 12:45:00,136270.42654806722,0.0
2024-06-10 14:30:00,136777.18277854845,0.0
2024-06-10 14:45:00,137245.45915028563,0.0
2024-06-10 15:00:00,137732.81799536682,0.0
2024-06-10 15:00:00,138187.12870782675,0.0
2024-06-10 15:15:00,138656.10174137168,0.0
2024-06-10 16:30:00,139155.05623714213,0.0
2024-06-24 07:00:00,139651.49732579401,0.0
2024-06-24 07:15:00,140129.73784899298,0.0
2024-06-24 08:00:00,140554.13024445545,0.0
2024-06-24 08:15:00,140979.10018824908,0.0
2024-06-24 09:45:00,141419.50139698607,0.0
2024-07-08 09:00:00,141454.6830248414,0.0
2024-07-08 11:15:00,141701.94110541165,0.0
2024-07-08 11:30:00,142040.86919374816,0.0
2024-07-08 12:00:00,142416.54301306236,0.0
2024-07-08 12:15:00,142797.13805657972,0.0
2024-07-08 14:00:00,143221.98847354332,0.0
2024-07-08 14:15:00,143742.3947524057,0.0
2024-07-08 14:45:00,144298.54039864877,0.0
2024-07-08 15:30:00,144872.8155865552,0.0
2024-07-08 16:45:00,145467.7527736338,0.0
2024-07-22 07:00:00,146056.34284348515,0.0
2024-07-22 07:45:00,146680.1463066457,0.0
2024-07-22 08:00:00,147317.750096939,0.0
2024-07-22 08:15:00,147950.94510023523,0.0
2024-07-22 08:30:00,148531.01820032837,0.0
2024-07-22 08:45:00,149116.37002720934,0.0
2024-07-22 09:00:00,149719.72578576073,0.0
2024-07-22 10:00:00,150339.25748671588,0.0
2024-07-22 10:30:00,150971.96430296794,0.0
2024-07-22 11:15:00,151549.6653422355,0.0
2024-07-22 12:00:00,152170.22571200645,0.0
2024-07-22 12:15:00,152822.35064228205,0.0
2024-07-22 12:45:00,153492.36193564322,0.0
2024-07-22 12:45:00,154125.176344054,0.0
2024-07-22 14:15:00,154735.25065411298,0.0
2024-07-22 14:30:00,155372.2701679798,0.0
2024-08-05 07:30:00,156000.38589228241,0.0
2024-08-05 10:15:00,156241.49601424907,0.0
2024-08-05 16:15:00,156544.09935541562,0.0
2024-08-05 16:45:00,156900.58009313792,0.0
2024-08-19 10:15:00,157401.3616836197,0.0
2024-08-19 12:30:00,157904.72044455976,0.0
2024-08-19 14:30:00,158321.56213505872,0.0
2024-08-19 14:45:00,158650.4058851366,0.0
2024-08-19 14:45:00,158953.47408354492,0.0
2024-08-19 15:15:00,159321.6835780294,0.0
2024-08-19 16:30:00,159825.17679374234,0.0
2024-09-02 07:00:00,160346.0956143571,0.0
2024-09-02 07:15:00,160922.85576450313,0.0
2024-09-02 08:00:00,161544.5176341335,0.0
2024-09-02 08:45:00,162212.02957380546,0.0
2024-09-02 09:45:00,162873.7606354093,0.0
2024-09-02 10:00:00,163413.1262285213,0.0
2024-09-02 11:00:00,163984.06990144768,0.0
2024-09-02 11:00:00,164479.80124309147,0.0
2024-09-02 12:00:00,164916.9258845448,0.0
2024-09-02 12:30:00,165318.36222840677,0.0
2024-09-02 12:45:00,165720.82876062093,0.0
2024-09-16 08:15:00,166182.12619420516,0.0
2024-09-16 15:45:00,166359.62707141263,0.0
2024-09-16 15:45:00,166573.1584998316,0.0
2024-09-16 16:30:00,166974.50232247834,0.0
2024-09-30 07:00:00,167428.44694707685,0.0
2024-09-30 08:00:00,167993.7694222931,0.0
2024-09-30 08:30:00,168583.65946467462,0.0
2024-09-30 08:45:00,169221.92030402666,0.0
2024-09-30 09:45:00,169882.45833152274,0.0
2024-09-30 10:15:00,170485.90047484043,0.0
2024-09-30 10:45:00,171109.28752682594,0.0
2024-09-30 10:45:00,171662.11036083024,0.0
2024-09-30 10:45:00,172287.21917769898,0.0
2024-09-30 12:00:00,172941.34876488498,0.0
2024-09-30 13:15:00,173659.42954977698,0.0
2024-09-30 14:30:00,174400.54227676475,0.0
2024-09-30 15:00:00,175152.8783515551,0.0
2024-09-30 15:30:00,175792.9911167628,0.0
2024-09-30 15:45:00,176311.1069230723,0.0
2024-09-30 16:00:00,176847.7781063571,0.0
2024-09-30 16:00:00,177234.74581434517,0.0
2024-09-30 16:15:00,177634.30690084657,0.0
2024-09-30 16:30:00,178150.51190540113,0.0
2024-10-14 07:00:00,178738.4706834941,0.0
2024-10-14 07:30:00,179324.04469399597,0.0
2024-10-14 07:30:00,179949.50700720146,0.0
2024-10-14 08:30:00,180634.13813674616,0.0
2024-10-14 08:45:00,181339.10953103635,0.0
2024-10-14 09:15:00,182050.0181239706,0.0
2024-10-14 09:45:00,182723.7538063537,0.0
2024-10-14 10:15:00,183457.0080764289,0.0
2024-10-14 11:15:00,184120.68204410197,0.0
2024-10-14 11:45:00,184761.4587802273,0.0
2024-10-14 12:00:00,185287.77897248726,0.0
2024-10-14 13:30:00,185937.43694836143,0.0
2024-10-28 08:45:00,186299.31069605978,0.0
2024-10-28 11:00:00,182556.6097836893,3742.700912370492
2024-10-28 11:45:00,184397.77935985383,1901.5313362059533
2024-10-28 15:30:00,183008.40018752622,3290.9105085335614
2024-11-11 07:15:00,183639.16928922207,2660.1414068377053
2024-11-11 08:45:00,184335.27909038094,1964.0316056788433
2024-11-11 09:00:00,184855.8966299464,1443.414066113386
2024-11-11 09:30:00,185382.8541689262,916.4565271335887
2024-11-11 10:00:00,185952.24731408604,347.06338197374134
2024-11-11 11:30:00,186589.1512221226,0.0
2024-11-11 11:45:00,187119.7302160561,0.0
2024-11-11 12:30:00,187691.34406200677,0.0
2024-11-11 13:15:00,188348.0290557596,0.0
2024-11-11 13:45:00,188783.0031890316,0.0
2024-11-11 14:15:00,189215.1543999499,0.0
2024-11-11 15:30:00,189734.88482512673,0.0
2024-11-11 15:30:00,190202.11073455066,0.0
2024-11-11 15:45:00,190759.53340833422,0.0
2024-11-11 16:15:00,191274.28565892295,0.0
2024-11-11 16:45:00,191938.6737732136,0.0
2024-11-25 08:00:00,192739.02767981883,0.0
2024-11-25 09:30:00,193562.76937285467,0.0
2024-11-25 09:45:00,194367.2365690654,0.0
2024-11-25 10:00:00,195189.16126396804,0.0
2024-11-25 11:00:00,195985.90158632793,0.0
2024-11-25 11:00:00,196782.9264420721,0.0
2024-11-25 13:30:00,197463.4420098708,0.0
2024-11-25 13:30:00,198079.34209054228,0.0
2024-11-25 16:15:00,198450.46340600107,0.0
2024-12-09 09:15:00,198788.38323824827,0.0
2024-12-09 10:00:00,195264.88306264405,3523.5001756042184
2024-12-09 10:15:00,196989.36381498282,1799.0194232654467
2024-12-09 12:45:00,195996.10426413018,2792.2789741180895
2024-12-09 13:00:00,196812.72597793487,1975.6572603133973
2024-12-09 14:30:00,197598.23039148492,1190.152846763347
2024-12-09 15:45:00,198289.75341039515,498.6298278531176
2024-12-23 07:30:00,198956.74852187908,0.0
2024-12-23 08:00:00,199662.31874200105,0.0
2024-12-23 08:15:00,200333.38974879993,0.0
2024-12-23 08:45:00,201033.26506444736,0.0
2024-12-23 08:45:00,201737.84030076038,0.0
2024-12-23 09:15:00,202436.0576916446,0.0
2024-12-23 10:00:00,203223.7695400854,0.0
2024-12-23 11:00:00,204027.31969259295,0.0
2024-12-23 11:30:00,204803.4403336485,0.0
2024-12-23 11:45:00,205566.29894908066,0.0
2024-12-23 12:15:00,206379.74800736434,0.0
2024-12-23 14:30:00,207250.14634445374,0.0
2024-12-23 15:00:00,208147.97110820175,0.0
2024-12-23 15:00:00,209014.95732419548,0.0
2024-12-23 15:45:00,209873.0609361892,0.0
2024-12-23 16:45:00,210724.08011091195,0.0
2024-12-23 16:45:00,210774.49344563673,0.0
